participant,Finished,cluster,question,value,item
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_6,NA
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_7,NA
96,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_8,NA
97,True,3,"In your opinion, how important is preregistration for your work?",value_1,Not at all important
97,True,3,"In your opinion, how important is preregistration for your work?",value_2,NA
97,True,3,"In your opinion, how important is preregistration for your work?",value_3,NA
97,True,3,"In your opinion, how important is preregistration for your work?",value_4,NA
97,True,3,"In your opinion, how important is preregistration for your work?",value_5,NA
97,True,3,"In your opinion, how important is preregistration for your work?",value_6,NA
97,True,3,"In your opinion, how important is preregistration for your work?",value_7,NA
97,True,3,"In your opinion, how important is preregistration for your work?",value_8,NA
97,True,3,What is your experience with study preregistration?,value_1,"I am aware of study preregistration, but have not used it"
97,True,3,What is your experience with study preregistration?,value_2,NA
97,True,3,What is your experience with study preregistration?,value_3,NA
97,True,3,What is your experience with study preregistration?,value_4,NA
97,True,3,What is your experience with study preregistration?,value_5,NA
97,True,3,What is your experience with study preregistration?,value_6,NA
97,True,3,What is your experience with study preregistration?,value_7,NA
97,True,3,What is your experience with study preregistration?,value_8,NA
97,True,3,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would you agree with?,value_1,I need to look at my data before I can decide how to best analyse it
